Thorlabs Beam
Version: 9.1.5787.560
Date: 10/15/2024
Time: 4:01:09 PM

Device: BC106N-VIS
S/N: M00456188

Resolution: Fast ( 8 bit)
Sensor Resolution [pix]: Width: 1360, Height: 1024
Pixel Size [µm]: Horizontal: 6.45, Vertical: 6.45
Region of Interest [pix]: Horizontal: 542, Vertical: 402, Width 276, Height 180
Wavelength [nm]: 520
Attenuation [dB]: 20
Exposure Time [ms]: 1.135
Gain: 1
Base Level [digits]: 45.7103

3;3;4;4;4;3;4;4;4;4;3;4;4;4;3;4;4;3;4;3;3;3;4;4;6;5;4;6;9;9;5;4;6;10;9;7;5;5;4;4;5;4;5;6;6;6;6;6;4;4;5;6;6;5;4;4;3;4;4;5;6;4;4;4;5;7;10;10;12;14;19;22;23;20;20;18;18;17;16;11;9;8;6;5;4;4;6;7;6;6;9;11;14;17;16;16;14;16;19;17;14;12;10;11;12;14;16;17;20;26;30;33;34;39;47;59;70;80;83;86;91;95;99;105;112;114;108;121;129;141;142;156;158;173;177;167;171;175;159;177;172;186;181;192;201;196;179;163;157;143;117;105;90;73;72;72;69;67;64;55;45;43;42;37;31;25;22;24;27;30;27;25;18;10;8;8;12;15;18;17;12;12;9;6;5;4;4;5;7;8;9;10;12;16;18;15;11;9;12;13;13;11;7;6;5;5;6;6;4;4;6;8;7;5;5;6;5;6;8;9;7;6;5;5;5;4;3;3;5;7;7;6;4;4;4;3;4;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;4;4;3;3;4;3;4;3;3;3;3;3
3;4;3;4;3;3;3;5;5;4;3;4;5;4;3;4;4;3;4;3;4;4;4;4;6;5;4;6;8;8;6;4;7;8;8;8;6;5;4;4;4;4;5;5;5;5;6;6;5;4;5;6;6;5;3;4;3;3;4;5;6;4;4;3;4;7;9;10;11;15;19;23;22;21;19;19;18;17;15;11;8;7;7;6;4;3;5;6;6;6;7;10;11;13;14;14;15;17;19;19;17;13;11;11;12;13;15;16;22;24;25;29;33;35;42;47;62;72;83;89;88;92;99;101;108;106;106;108;118;122;127;142;149;158;171;168;162;166;165;169;163;162;170;170;172;169;145;136;128;126;111;96;79;69;67;66;63;61;58;49;45;43;42;34;30;25;25;26;30;29;25;18;11;7;7;10;14;18;18;16;11;9;7;6;4;3;5;6;8;8;9;10;13;16;17;14;10;10;12;14;12;9;6;5;4;4;6;5;4;4;7;8;7;6;6;5;6;7;10;10;7;5;4;5;6;4;4;4;6;8;7;5;4;4;4;3;4;4;3;3;3;3;3;3;3;4;4;4;3;3;3;3;4;3;4;4;4;3;3;3;4;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3
3;3;4;4;3;3;3;4;5;4;4;4;5;4;3;3;3;3;3;4;3;4;4;5;6;5;4;5;8;9;6;4;6;8;8;7;6;5;4;4;4;4;4;5;5;5;5;6;5;4;5;6;6;5;4;3;3;4;4;5;5;4;4;3;4;6;8;10;11;16;19;23;23;21;15;16;16;17;16;11;8;7;7;6;5;3;4;6;7;7;7;8;10;12;13;13;12;15;18;19;20;17;13;11;13;13;14;14;18;22;23;26;30;33;32;38;48;59;73;84;89;92;93;99;101;107;112;104;101;113;115;123;133;136;142;141;145;146;142;144;149;143;147;145;147;142;121;113;105;101;86;83;74;66;62;61;59;55;50;45;44;40;37;31;25;24;25;28;28;23;19;15;9;6;9;11;15;18;19;14;10;8;7;5;3;4;7;9;9;10;9;11;15;18;15;11;9;11;14;12;9;8;6;4;4;4;5;4;4;5;7;7;6;6;6;5;6;9;10;9;5;5;4;5;6;4;3;4;7;8;7;5;4;4;4;4;4;4;3;4;4;3;4;3;4;4;4;4;3;3;4;3;3;4;4;4;4;3;3;3;4;3;3;4;4;3;3;3;3;4;4;3;3;3;3;3
3;4;4;3;3;3;3;4;4;4;3;4;4;4;3;4;4;4;4;4;3;4;5;5;5;6;5;5;7;9;6;5;6;7;7;7;6;5;5;4;4;4;4;5;5;4;5;5;6;4;5;6;5;5;4;3;4;4;4;5;6;5;4;4;4;5;7;10;11;15;19;23;25;21;15;14;18;17;16;12;8;8;9;8;6;4;3;4;6;7;6;7;9;12;13;12;13;13;18;18;21;22;17;15;12;13;16;13;16;17;24;24;27;29;32;37;44;55;64;74;81;87;88;94;103;104;103;110;110;112;114;112;123;124;129;120;110;115;124;129;132;124;123;121;109;105;97;94;87;82;78;72;70;64;67;59;50;48;49;48;42;35;29;27;24;27;27;26;23;20;17;11;7;7;10;14;18;19;15;10;9;9;5;4;4;6;9;10;11;10;11;12;16;16;13;9;10;13;13;11;9;6;5;4;4;5;6;4;4;5;7;7;6;6;5;5;7;9;10;8;5;5;5;6;5;4;4;6;8;8;7;4;4;4;3;4;4;4;4;4;3;3;3;3;4;4;4;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;4;3;3;3;3;3;3;4;3;3;3;3;3
4;4;4;4;4;4;4;4;4;4;3;4;4;4;3;3;4;4;4;4;3;3;4;4;5;5;6;5;7;9;6;5;6;6;6;7;6;6;4;4;4;3;4;5;6;5;4;4;5;4;4;6;6;5;4;3;4;4;4;4;6;5;6;4;3;4;6;9;10;14;20;23;24;22;17;13;17;19;16;12;9;9;9;10;8;5;4;4;5;6;6;6;8;10;11;13;13;15;15;18;19;25;22;20;16;13;14;15;17;19;21;24;27;29;32;37;42;47;54;64;76;77;89;88;96;97;109;103;101;106;115;113;121;119;114;106;97;100;111;120;119;119;103;92;90;80;75;77;73;71;65;69;64;63;65;55;49;49;48;45;35;28;24;24;25;28;26;22;19;15;12;9;8;12;15;19;22;18;12;9;9;8;5;4;4;7;9;11;10;10;10;14;16;14;9;9;10;12;10;9;7;5;4;4;4;5;5;4;5;6;6;6;6;6;6;5;8;9;9;6;5;5;6;5;5;4;4;6;8;7;6;4;4;4;3;4;4;3;4;4;4;3;4;4;4;4;4;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;4;3;3;3;3;3;4;3;4;3;4;3;3
3;4;4;4;3;3;3;4;4;4;3;4;4;3;3;4;4;4;4;3;3;3;4;4;4;5;6;4;7;9;7;6;6;6;6;6;6;5;4;4;4;3;4;6;5;4;4;4;5;4;4;5;6;6;5;4;3;4;4;4;6;6;7;4;4;4;6;7;11;12;17;21;27;23;17;14;16;17;16;12;8;8;9;9;8;6;4;4;4;5;5;6;6;9;10;11;13;14;14;14;17;23;25;21;18;14;13;13;16;18;20;24;26;29;28;32;38;43;52;56;65;68;82;87;94;94;91;90;100;96;106;105;111;113;106;106;102;103;106;114;113;103;85;83;74;68;60;60;62;61;60;61;56;50;51;52;50;49;44;37;28;23;22;23;24;24;23;17;14;11;11;9;12;15;19;23;21;15;9;8;8;6;4;4;5;7;10;10;10;11;12;14;15;11;8;8;10;11;10;9;6;5;4;4;4;5;4;5;6;6;5;5;6;7;5;6;8;9;8;5;5;6;5;5;4;4;5;7;7;7;4;3;4;3;3;4;3;4;4;3;3;3;4;3;4;4;4;3;3;4;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3
4;5;4;4;3;3;3;3;4;4;3;3;4;3;3;4;4;5;4;4;3;3;4;4;4;6;6;6;7;9;7;5;6;6;5;6;6;5;5;4;4;4;4;6;5;4;4;4;5;5;5;5;6;7;6;4;4;4;4;4;5;7;8;5;4;4;6;8;10;13;14;22;26;22;17;14;16;18;17;13;10;8;9;8;8;7;4;3;4;4;5;5;5;8;11;12;13;13;12;14;14;18;23;26;21;14;12;12;13;18;23;24;26;26;26;26;33;39;47;51;55;58;66;73;81;86;88;88;86;90;95;101;105;106;106;107;103;102;100;98;97;86;80;70;62;52;46;54;53;53;56;53;44;47;47;51;51;43;38;31;24;21;23;23;24;21;18;14;12;9;10;12;15;20;25;24;18;10;8;8;5;4;4;5;6;9;11;9;10;11;13;17;15;10;7;7;9;10;9;7;5;5;5;5;5;5;4;6;6;6;5;5;6;6;4;7;9;9;6;5;5;5;5;5;4;4;7;8;8;6;4;3;4;3;3;4;3;4;4;3;3;3;4;3;4;4;4;3;4;4;3;3;3;3;4;4;4;3;3;3;4;3;3;4;3;3;3;3;3;4;4;4;3;3;4;3
3;4;4;3;3;4;3;3;4;4;3;4;3;3;3;4;4;5;4;4;4;4;4;4;4;6;6;6;6;9;8;6;5;6;6;6;6;5;5;5;4;4;3;5;5;5;4;4;5;6;5;4;5;6;6;5;4;4;4;3;4;7;7;6;4;4;5;7;9;13;14;21;25;24;20;17;17;18;18;15;10;9;9;9;9;7;5;3;3;4;5;5;6;8;11;13;14;12;12;13;14;15;19;25;20;16;12;10;10;14;20;22;25;23;22;23;27;32;38;44;44;49;56;60;72;76;82;83;87;85;92;95;98;95;100;102;97;91;84;77;78;75;67;64;54;46;44;44;43;47;46;41;42;44;45;43;44;39;34;29;23;23;24;26;27;22;17;12;10;9;12;15;20;25;26;22;13;8;7;6;5;4;5;7;8;10;10;10;11;13;15;18;14;8;6;7;9;10;9;7;5;4;5;5;5;4;5;7;7;5;5;5;7;5;5;8;10;8;5;5;5;5;4;4;3;5;6;8;8;6;4;4;3;3;4;4;3;4;3;3;3;4;3;4;4;4;4;3;3;4;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;4;3;3;4;4;4;3;3;3;3;3
4;4;4;4;3;4;4;3;4;4;4;3;3;3;3;3;4;4;4;4;3;4;5;4;4;5;6;6;7;8;8;5;5;6;6;6;7;7;5;5;5;4;3;4;6;5;4;4;5;6;6;4;5;6;6;5;4;4;4;3;5;7;8;7;5;4;4;7;10;11;13;17;21;24;20;17;17;21;19;15;11;8;8;9;10;9;5;4;3;3;4;5;7;8;10;12;14;14;13;13;13;16;17;19;20;18;13;10;9;11;16;21;20;20;20;20;21;25;28;33;36;42;44;50;57;62;64;74;81;79;79;88;89;91;93;90;85;77;69;64;58;60;56;53;49;48;45;43;42;42;43;42;45;42;41;39;39;35;32;28;26;27;28;28;24;18;13;10;8;12;16;20;23;24;22;14;8;6;5;5;3;4;6;9;10;10;10;12;15;15;18;14;10;6;7;8;8;9;9;6;5;5;5;5;5;4;6;7;6;4;5;6;7;5;5;9;9;6;4;5;6;5;4;4;4;6;7;8;7;4;4;4;4;3;4;4;4;4;4;3;3;3;3;4;4;4;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3
3;3;4;3;3;4;4;3;4;4;4;3;3;3;3;3;4;4;4;4;3;4;4;4;4;5;6;6;7;8;8;5;4;5;7;6;7;6;4;5;6;5;4;4;5;5;5;4;4;5;6;4;4;5;6;5;4;4;4;4;4;7;7;6;6;4;4;7;8;11;13;17;18;22;23;18;19;22;19;17;12;8;7;9;10;10;9;7;4;3;4;6;7;8;9;10;14;16;16;14;14;15;15;15;17;16;15;11;8;8;9;14;16;19;19;20;21;23;25;27;31;33;35;38;44;50;57;60;66;68;67;70;75;74;76;76;76;71;61;53;55;52;53;52;52;52;48;48;43;43;40;39;39;36;35;37;34;32;33;31;28;28;27;25;20;15;10;9;11;15;20;22;25;21;14;9;6;6;5;4;4;6;8;11;11;11;11;13;14;16;15;12;7;5;7;9;9;9;8;6;6;6;5;6;4;4;6;7;5;4;6;6;6;5;7;10;8;5;4;6;6;5;4;4;4;6;7;7;7;4;4;4;4;3;4;4;4;4;3;3;3;3;3;4;4;4;3;3;3;4;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;4;3;4;4;4;4;3;3;3;3;3
4;3;4;4;3;4;3;3;3;4;4;4;3;3;3;3;3;4;4;4;3;3;4;4;4;4;6;6;7;8;9;6;4;4;6;6;7;7;5;5;5;6;5;3;5;5;5;4;4;5;6;4;3;4;5;5;5;4;4;4;4;6;7;6;6;4;4;5;8;10;12;15;16;16;20;19;18;20;20;18;16;10;8;7;10;12;10;8;6;3;4;6;8;9;10;11;12;15;17;17;16;13;14;14;14;17;19;16;14;10;8;9;11;14;18;19;22;22;24;25;26;27;30;34;36;41;46;51;52;51;54;52;52;52;52;53;55;54;56;52;48;48;50;49;50;47;42;41;39;39;37;36;36;33;34;35;37;38;37;32;32;32;28;23;17;11;8;9;14;19;23;23;19;15;9;7;6;5;5;4;5;7;10;12;13;12;13;14;15;14;13;8;6;7;8;8;9;7;6;6;6;5;6;6;4;4;6;5;4;4;6;6;5;6;10;8;6;4;5;5;5;4;5;4;4;6;7;6;5;4;3;4;3;4;4;4;4;4;3;3;3;3;3;3;4;3;3;3;4;3;3;3;4;4;4;4;3;3;3;3;4;4;3;3;3;3;4;4;4;4;3;3;3;3;3;3
3;3;4;4;4;3;3;3;4;4;4;4;4;3;3;3;3;4;4;4;4;3;4;4;4;4;5;6;7;8;9;7;4;4;6;7;7;7;5;5;6;6;5;3;4;5;5;4;4;6;6;5;4;4;5;6;5;5;4;4;4;5;6;6;6;5;4;5;6;10;13;14;13;14;17;19;17;17;20;19;18;13;9;7;8;10;11;9;7;4;4;6;8;8;10;11;10;13;15;18;18;16;15;14;14;19;20;20;20;18;11;9;9;12;14;17;21;25;29;28;26;26;28;28;30;32;35;38;41;43;42;40;41;39;41;41;40;41;41;44;45;44;42;42;42;38;37;37;38;39;37;35;34;34;34;37;37;37;35;31;30;27;22;16;12;9;8;11;17;21;22;19;15;9;7;6;6;5;4;5;6;8;11;13;13;13;13;14;15;13;8;7;6;8;8;9;9;7;6;5;6;6;5;5;4;4;5;4;4;5;6;5;6;7;9;7;5;4;5;5;5;4;4;4;5;6;6;5;5;4;4;3;3;3;4;3;3;3;3;4;3;3;4;4;4;3;3;3;4;3;3;3;3;4;4;3;3;3;4;3;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3
3;3;4;4;4;4;4;3;3;4;4;4;3;3;3;3;4;3;3;3;3;3;4;4;4;4;5;5;7;7;8;8;5;4;5;8;7;7;6;5;6;6;4;4;4;5;5;4;4;5;6;5;4;3;5;6;5;5;5;4;4;5;6;6;6;5;5;5;6;8;12;12;12;12;15;18;20;16;19;19;19;16;11;8;7;8;11;10;8;6;4;4;6;8;8;9;9;12;15;19;20;19;18;14;15;17;19;20;22;23;18;13;10;11;12;15;21;24;28;28;29;26;29;28;28;30;33;36;36;38;35;35;35;34;34;32;31;34;37;41;42;39;35;34;34;34;35;38;43;43;37;34;34;34;33;32;33;33;31;27;24;19;15;9;7;8;8;13;18;23;20;13;9;6;5;5;5;5;5;5;7;10;13;13;14;16;13;13;14;10;7;7;8;9;9;9;8;6;5;6;6;6;5;4;4;5;5;4;4;4;5;5;6;7;8;6;4;4;5;5;4;4;4;4;5;6;6;5;4;4;3;3;3;3;4;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;4;4;4;3;3;4;3;3;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3
3;3;3;4;3;3;4;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;6;7;7;7;8;5;4;4;7;9;7;6;4;5;6;5;4;3;4;5;4;5;5;6;6;5;4;5;5;5;4;5;5;4;4;5;7;7;6;5;4;6;7;10;12;11;10;14;16;20;19;17;17;17;20;15;10;8;9;10;9;10;7;5;3;4;5;7;7;8;9;13;15;18;20;19;18;16;16;17;20;19;25;23;19;13;12;12;15;18;25;27;30;27;26;30;29;30;32;34;32;34;34;33;33;34;32;27;28;29;29;31;36;36;32;31;32;35;37;42;43;45;41;39;37;34;29;28;28;28;26;24;20;17;11;7;6;7;9;13;17;21;18;13;8;6;5;6;5;5;5;5;6;8;10;11;13;16;17;14;13;10;8;7;8;9;10;11;10;8;6;6;7;7;6;4;4;5;6;4;4;4;5;5;5;6;6;6;5;4;5;6;4;4;4;4;4;5;6;5;4;4;4;3;3;4;3;3;3;3;3;4;4;3;3;3;4;3;3;3;3;3;3;3;3;4;3;3;3;3;4;4;3;3;3;3;3;3;3;4;4;3;3;4;3;3;3;3;4
3;3;3;3;3;4;4;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;6;8;7;7;8;6;4;4;6;8;8;8;5;4;5;5;4;3;4;4;4;4;5;5;5;5;4;4;5;5;5;5;5;4;4;4;6;7;6;6;4;5;6;9;11;12;11;13;17;21;19;17;18;18;18;19;15;10;9;9;9;10;8;6;4;3;4;5;7;7;7;10;14;15;16;20;21;20;20;20;20;21;25;27;26;21;17;13;14;17;21;25;27;27;25;26;29;30;31;31;30;30;32;33;32;31;31;30;28;28;32;33;30;31;31;32;36;37;41;43;45;44;39;33;30;27;24;21;20;21;19;17;13;10;7;6;8;10;14;16;19;16;13;7;6;5;4;5;5;6;6;7;8;10;10;13;15;15;17;16;11;8;7;8;10;12;12;12;10;7;6;7;7;6;5;4;5;7;6;4;4;4;5;6;6;6;5;5;5;5;6;5;4;4;4;4;4;5;5;5;4;4;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;4;4;4;3;3;3;4;4;3;4
4;3;3;3;3;4;4;4;3;4;4;5;4;4;3;3;3;4;3;4;4;3;4;5;5;4;4;5;7;8;6;7;7;4;4;6;8;8;7;5;4;4;4;4;4;3;4;5;4;4;4;4;4;3;4;4;5;5;5;6;5;4;4;6;7;8;6;5;5;5;7;9;12;13;14;16;19;19;19;15;16;17;18;19;14;10;10;11;11;9;8;5;4;4;4;5;6;7;9;11;13;14;17;20;21;23;19;19;20;23;25;25;26;24;21;16;16;16;20;19;21;22;22;24;27;27;28;28;30;30;31;29;28;29;28;29;34;35;32;33;33;33;33;39;39;38;39;38;36;32;27;25;23;19;15;14;13;12;12;9;8;7;8;10;14;17;19;16;12;8;6;5;4;4;4;5;6;7;8;11;12;12;14;14;16;19;15;11;8;9;11;13;14;13;11;8;6;5;6;7;6;4;4;6;7;5;4;4;4;6;7;7;6;5;5;5;6;5;4;4;5;4;4;4;5;6;4;4;4;3;3;4;4;3;3;3;3;3;4;3;3;3;3;4;3;3;3;3;3;3;4;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3
3;3;3;3;3;3;4;4;3;3;4;4;5;4;4;3;3;3;3;3;3;4;4;4;4;4;4;5;7;7;6;7;7;5;4;5;8;7;7;6;4;3;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;5;6;7;8;5;4;5;7;8;7;6;5;5;5;9;13;14;14;15;17;20;19;17;15;16;18;21;20;15;12;12;11;9;8;7;6;4;4;5;6;6;7;10;12;13;14;19;21;21;18;19;17;18;21;22;26;27;25;23;17;17;18;20;17;18;19;19;21;25;23;24;26;28;28;26;26;26;26;27;31;33;35;36;36;34;33;33;33;34;33;29;27;23;21;17;16;12;12;10;9;9;9;10;10;11;13;15;19;18;16;12;8;7;6;5;4;4;4;5;8;9;12;12;12;12;14;15;19;19;15;10;8;11;13;14;14;11;10;6;6;6;6;6;5;4;5;7;6;5;4;4;5;7;7;7;6;5;5;6;6;5;4;4;4;4;4;6;6;5;4;3;4;3;4;4;3;3;3;3;3;3;3;3;4;3;3;3;3;4;4;4;3;3;4;4;3;3;3;3;3;3;4;3;3;3;3;3;3;4;3;3;3;3;3;3;4;4;4;3
4;3;3;3;3;3;4;4;3;3;4;4;5;5;4;3;3;3;3;4;4;3;3;4;4;4;4;5;6;7;6;6;7;6;4;5;7;8;7;6;5;4;3;4;4;3;3;4;4;4;4;4;5;4;3;4;4;4;5;6;8;6;4;4;6;9;7;7;5;5;5;7;12;15;14;15;15;19;22;19;16;15;19;20;19;19;15;12;12;10;8;7;6;4;4;4;6;6;6;7;8;9;12;15;19;20;18;18;17;19;17;19;20;24;26;25;23;21;19;17;17;16;18;18;19;19;18;18;19;21;23;23;20;21;22;25;28;32;35;35;34;32;30;26;25;24;24;25;20;17;16;13;11;9;10;10;10;11;10;11;13;15;17;15;15;13;13;11;7;6;5;4;4;4;5;6;8;11;12;12;13;13;14;17;19;18;12;9;10;11;13;12;12;10;8;6;6;6;6;6;5;4;5;6;5;4;4;5;6;7;7;7;5;5;5;5;5;4;4;4;4;4;5;6;7;5;4;3;3;3;3;4;3;3;3;3;3;3;3;4;4;3;3;3;3;3;4;3;3;4;4;3;3;3;3;3;4;3;3;3;3;4;3;3;4;3;3;3;3;3;3;3;4;3;3;3
4;4;3;4;3;3;4;3;3;3;3;4;4;4;4;4;3;4;4;4;4;4;3;4;4;4;4;5;6;6;6;6;7;7;5;4;6;7;8;7;6;5;4;4;4;4;3;3;4;4;4;5;5;5;4;3;4;4;5;6;8;7;5;4;5;8;9;7;6;4;4;6;9;13;14;14;14;15;20;23;19;15;16;17;19;17;17;13;11;10;9;7;5;5;4;3;5;6;5;5;6;7;10;14;14;17;18;19;21;18;16;16;16;18;19;19;21;21;22;17;16;13;13;14;15;14;14;15;16;17;17;16;16;16;19;24;26;28;30;29;27;24;23;21;19;17;18;17;17;15;11;10;12;13;15;15;15;14;14;16;17;19;17;12;10;10;10;8;7;5;4;4;4;4;6;8;11;13;12;13;13;14;17;18;18;13;10;9;11;11;11;11;10;8;6;5;6;6;6;6;4;4;6;6;4;4;5;5;6;7;8;8;6;5;4;4;4;5;4;3;4;5;7;8;7;4;3;3;3;3;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;4;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3
4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;6;6;6;7;7;7;6;4;5;6;7;6;5;6;4;3;4;5;4;4;4;4;4;5;5;5;4;3;4;4;4;5;7;6;5;4;4;6;10;8;5;5;4;5;9;11;12;12;12;12;19;23;21;17;16;15;17;18;18;17;11;11;10;9;7;7;5;4;3;4;5;6;6;6;7;10;11;13;15;19;18;16;13;13;12;11;12;12;15;17;19;19;16;15;15;14;13;13;12;12;11;13;12;12;14;15;17;18;22;21;19;21;19;18;17;15;15;14;15;15;13;12;11;12;15;17;20;19;19;20;19;21;19;17;11;9;8;8;7;7;5;4;3;4;5;6;8;11;12;13;12;14;15;18;18;16;13;10;10;10;10;10;11;9;8;6;5;6;6;6;6;4;4;5;6;5;4;4;5;6;6;9;10;7;5;4;4;4;5;4;4;4;5;7;8;8;5;3;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;6;5;5;6;7;7;6;5;4;5;6;6;5;6;5;3;3;4;4;4;3;4;4;5;5;4;4;4;3;4;4;4;5;6;5;4;4;5;8;8;5;5;4;4;6;9;9;10;10;10;17;23;25;20;16;15;13;15;20;17;14;11;9;8;9;9;7;5;4;4;4;6;8;8;9;8;8;9;14;16;17;15;13;11;9;8;8;8;10;12;16;14;15;16;16;16;16;14;13;13;11;11;10;9;11;12;13;15;16;15;14;11;12;12;14;14;13;13;14;14;14;14;13;15;18;21;21;23;24;22;21;17;14;10;9;8;7;7;7;5;4;4;4;5;6;9;13;13;14;13;14;16;20;20;17;12;9;9;10;11;10;9;7;6;5;4;5;6;6;5;4;4;5;6;6;4;4;5;6;6;8;10;8;6;4;4;4;5;5;4;4;5;7;8;8;6;4;3;3;3;3;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;4;5;5;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3
3;3;4;3;3;3;4;3;3;3;3;4;4;4;4;3;4;3;3;4;4;4;4;3;4;4;4;4;5;5;5;6;6;7;8;5;4;5;6;6;5;5;5;4;4;4;4;3;3;4;5;5;5;5;4;4;3;4;4;3;4;6;6;4;3;4;6;8;6;5;4;4;4;6;8;8;8;8;13;19;24;23;18;14;13;13;18;17;17;13;10;8;10;12;11;9;6;5;4;5;6;9;12;12;10;10;11;14;14;15;16;14;14;12;9;8;9;10;10;10;11;13;14;18;21;22;20;20;17;13;11;9;9;9;11;13;12;12;10;10;10;11;11;12;13;13;13;15;16;18;20;21;24;24;25;22;20;18;14;11;8;8;8;8;7;6;6;4;4;4;6;9;11;13;14;15;16;15;16;19;21;17;12;9;8;10;11;10;8;7;6;5;5;5;5;5;5;4;4;5;6;6;5;4;4;5;6;7;8;8;6;4;4;4;4;5;5;3;4;6;8;8;7;5;3;3;3;3;3;4;3;3;3;4;3;3;3;3;3;4;3;3;3;3;3;3;3;4;5;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;4;3;3;3;3;4
3;3;4;4;3;3;4;4;3;3;3;4;4;4;4;3;4;4;3;4;4;4;4;4;4;3;4;4;5;5;5;6;5;6;7;6;5;5;6;7;5;5;5;4;4;4;4;4;3;4;6;6;5;4;4;4;4;4;4;4;4;5;6;5;4;4;4;6;7;5;4;4;4;6;7;8;7;9;10;16;19;22;24;16;14;13;15;18;19;16;11;11;11;13;13;11;9;7;5;4;6;8;12;15;13;10;10;12;12;14;15;16;16;16;14;12;11;9;9;8;9;11;13;14;17;21;21;23;22;17;16;14;12;11;10;11;12;12;12;11;13;14;16;16;15;16;17;22;22;24;24;23;23;20;17;15;12;9;8;6;6;7;7;7;5;5;4;4;4;5;8;11;13;15;16;16;16;18;20;22;18;12;9;8;10;10;11;11;8;7;5;4;5;5;5;6;5;4;5;6;6;5;4;4;4;4;5;7;8;7;5;4;4;5;5;5;5;4;5;7;8;7;5;4;3;3;4;3;4;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;4;3;3;3;3
3;3;3;4;3;3;4;4;3;3;3;4;5;4;4;3;4;4;3;4;4;4;5;4;3;3;4;4;5;6;6;6;6;4;5;6;5;4;6;7;5;4;6;4;4;3;4;4;3;4;6;6;5;4;4;4;4;4;4;4;4;5;6;6;5;4;4;5;6;6;5;5;4;5;6;7;6;8;10;12;17;20;23;22;17;13;14;17;20;21;15;13;13;14;16;14;12;10;8;6;5;5;9;13;13;12;9;9;11;12;15;17;18;19;17;15;15;13;11;9;8;9;11;11;14;15;18;20;19;16;15;15;15;13;13;14;17;18;20;20;22;25;26;22;22;22;26;24;24;22;21;17;15;11;10;10;9;7;8;7;7;7;6;5;4;4;3;4;5;7;10;12;15;16;16;17;16;18;18;17;12;8;8;11;12;12;11;10;7;6;4;5;5;4;5;5;4;5;6;6;5;5;4;4;4;5;6;8;8;6;4;5;5;5;5;5;4;4;5;7;8;6;4;4;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;4;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;3;4;3
