Thorlabs Beam
Version: 9.1.5787.560
Date: 10/21/2024
Time: 4:30:14 PM

Device: BC106N-VIS
S/N: M00456188

Resolution: Fast ( 8 bit)
Sensor Resolution [pix]: Width: 1360, Height: 1024
Pixel Size [µm]: Horizontal: 6.45, Vertical: 6.45
Region of Interest [pix]: Horizontal: 536, Vertical: 400, Width 288, Height 218
Wavelength [nm]: 520
Attenuation [dB]: 20
Exposure Time [ms]: 238.339
Gain: 1
Base Level [digits]: 45.7103

3;3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;4;3;3;3;3;4;4;4;4;4;5;5;5;6;6;6;5;5;5;4;4;3;3;3;4;4;5;6;7;7;8;10;10;10;9;9;10;10;7;6;6;4;4;4;5;6;8;10;16;24;32;39;46;57;71;84;101;111;126;128;137;141;134;130;120;113;113;112;107;103;91;79;65;53;44;36;25;19;14;10;9;7;5;5;4;5;7;9;9;11;10;12;11;11;10;8;7;7;6;4;4;4;4;4;4;4;5;5;4;5;5;5;5;5;5;6;5;5;4;4;4;3;3;3;3;3;4;4;4;4;4;4;5;4;5;4;4;4;3;4;3;4;3;3;3;3;4;4;3;4;4;4;4;4;4;3;3;4;4;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;4;4;3;4;4;4;3;3;3;3;3;3;3;3;4;3;4;4;4;3;3;4;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;4;3;4;4
4;3;4;4;4;4;4;4;4;3;4;3;3;4;3;3;3;4;3;4;4;3;4;4;4;4;4;4;3;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;4;4;5;5;5;5;5;5;4;4;4;3;4;4;3;4;4;4;5;6;7;7;9;10;9;10;9;8;9;7;6;6;4;4;4;5;7;9;11;16;23;34;42;50;60;71;84;95;103;118;125;126;132;129;125;119;113;109;103;102;95;88;76;62;47;38;30;20;18;16;11;8;6;5;5;5;6;7;8;8;11;11;11;10;10;9;8;9;9;7;5;5;4;3;3;4;4;5;5;4;5;5;5;5;5;5;5;5;5;4;4;4;3;3;3;3;4;4;3;4;4;4;4;5;4;5;4;4;4;4;4;4;3;3;3;3;3;4;3;3;4;4;4;4;5;4;4;3;4;3;3;4;3;3;3;3;3;3;3;4;3;3;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;4;4;3;4;3;4;3;3;3;3;3;3;3;4;3;3;3;4;3;4;4;3;4;3;3;3;4;3;3;3;3;3;3;3;3;3;4;3;4;3;4
4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;4;3;4;4;5;5;5;5;5;5;5;4;5;4;4;4;3;3;4;4;5;5;6;7;8;6;8;9;9;8;8;7;7;5;4;4;4;4;6;8;11;13;16;21;29;40;48;55;65;76;86;98;110;119;120;122;129;126;116;110;106;100;95;91;79;68;60;47;36;31;22;19;15;11;8;6;6;5;6;6;7;8;10;11;11;10;10;9;9;9;8;8;6;5;4;4;3;3;4;4;5;5;5;6;6;5;6;5;5;4;5;5;4;4;4;4;4;3;3;3;4;4;4;4;4;4;4;5;5;5;4;4;4;3;4;3;3;3;3;3;4;4;4;4;4;4;4;4;5;4;4;4;4;3;4;3;4;3;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3
4;4;3;3;3;4;4;4;3;3;3;3;3;3;3;3;4;3;4;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;4;3;4;4;4;4;5;5;4;5;4;5;4;3;3;3;3;4;4;4;5;6;7;8;8;8;9;9;9;7;7;7;5;5;4;4;4;5;6;11;18;18;24;32;41;48;56;62;73;88;100;106;118;127;123;124;124;122;112;99;92;88;79;73;63;54;46;36;30;23;17;14;11;8;5;4;5;5;5;6;8;9;10;9;9;10;9;8;9;7;7;6;5;5;4;4;3;4;4;4;4;5;5;6;6;6;5;6;5;5;5;4;4;4;4;3;4;4;3;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;3;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;3;4;3;3;4;4;4;3;3;4;4;4;4;3;3;3;3;4;3;4;3;3;3;3;3;4;3;3;4;4;3;4;3;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;4;4;4;3
4;4;4;4;4;4;4;4;4;4;3;3;4;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;4;4;4;4;4;4;4;4;4;5;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;5;4;5;4;4;5;5;4;4;4;4;3;3;3;4;4;6;6;6;7;9;9;9;9;9;9;7;7;6;5;5;4;5;5;7;9;14;19;22;30;40;48;52;59;68;81;91;103;110;119;121;117;119;117;114;100;91;84;79;70;64;51;44;32;26;21;13;10;8;6;5;5;5;5;6;7;9;9;9;10;9;9;8;7;8;6;5;5;5;4;4;4;4;3;4;4;4;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;3;4;3;4;4;4;3;3;3;4;4;3;4;4;4;4;3;3;4;4;3;4;4;4;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;3;3;3;4;3;3;3;3;4;3;3;3;3;4;3;4;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4
4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;4;3;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;5;4;5;5;4;5;4;4;4;3;3;3;4;4;4;4;4;4;5;5;5;5;4;5;5;5;5;4;4;4;3;3;4;3;4;5;6;6;8;7;9;10;8;8;7;7;7;6;5;5;4;5;5;5;7;9;14;19;22;29;36;47;56;59;64;75;85;99;109;114;117;120;120;114;109;99;88;83;75;68;62;49;42;35;27;19;13;11;8;6;5;4;4;5;6;7;8;9;9;9;8;8;8;8;7;6;5;5;4;4;4;4;4;3;4;3;4;4;4;4;4;5;5;4;5;4;4;4;4;4;3;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;4;3;3;4;3;4;4;3;4;4;4;4;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;3;3;3;4;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3
4;4;4;3;4;4;4;3;4;3;3;3;3;4;3;3;3;3;4;3;4;4;4;4;4;4;4;3;3;4;3;4;4;3;3;3;4;4;4;4;4;5;4;5;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;5;5;5;5;5;5;5;5;4;4;4;3;3;4;4;5;5;6;7;8;9;9;10;9;9;9;7;6;7;6;5;4;4;4;5;7;9;14;21;27;31;36;44;52;61;69;75;87;95;103;109;115;116;118;117;114;99;91;84;78;70;62;49;44;36;27;20;13;10;8;5;5;4;4;5;7;6;7;8;8;8;8;9;10;7;6;6;6;5;5;4;3;4;3;4;4;4;4;4;4;4;4;5;5;4;5;4;4;4;4;4;3;3;3;4;3;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;3;4;3;3;4;4;3;3;4;4;4;4;4;3;4;3;3;4;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;4;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;4;4;4;4;4;4;3;4;3;3;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;4;4;4;5;4;4;5;5;5;4;5;4;4;5;4;4;3;3;3;4;5;5;6;6;7;8;8;8;8;8;8;8;7;6;5;6;5;5;5;5;6;8;14;19;28;38;41;46;52;59;69;73;84;93;102;111;120;124;123;118;113;102;94;83;74;68;55;45;38;32;25;20;12;8;7;5;6;5;5;5;6;7;8;8;8;8;8;9;8;7;5;6;6;4;4;4;3;3;4;4;4;5;4;5;4;5;5;4;5;4;4;4;4;4;4;4;4;3;3;4;3;4;3;4;4;4;4;4;5;4;4;4;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4;4;3;4;4;3;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3
3;4;4;3;4;4;4;3;4;4;4;3;3;3;3;3;3;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;3;3;3;3;4;3;4;4;4;4;4;4;5;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;5;5;5;5;5;5;4;5;5;4;5;4;4;3;3;4;4;5;5;6;6;6;7;7;8;8;7;8;8;8;7;6;5;5;5;5;6;8;9;11;17;23;36;44;54;58;65;69;75;82;89;98;107;107;118;116;115;108;98;87;76;70;61;51;40;33;28;22;17;12;8;7;6;6;5;5;5;6;7;7;7;8;8;8;8;8;7;6;6;5;4;4;4;3;3;3;4;4;5;5;4;5;4;5;4;5;5;4;4;4;4;4;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;4;4;3;4;3;4;3;3;3;3;3;3;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3
3;4;4;4;4;4;3;4;4;3;3;3;3;3;3;3;4;3;4;3;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;4;4;5;4;5;5;5;6;6;5;5;4;4;4;3;3;3;3;4;4;4;5;6;6;6;7;8;9;8;9;8;10;8;7;5;5;5;5;6;8;10;13;16;24;35;44;53;59;68;70;72;81;84;92;103;106;109;106;108;100;92;79;67;57;52;44;39;31;25;18;15;11;8;7;5;5;4;5;5;6;8;8;8;8;9;8;7;7;8;8;7;6;5;4;4;3;3;3;4;4;4;4;5;5;5;5;5;5;5;4;4;4;4;3;4;3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;3;4;3;4;4;3;3;4;3;3;3;3;3;4;3;3;3;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
4;4;4;4;4;3;4;4;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;4;4;4;4;4;4;5;5;5;6;5;5;5;4;4;3;3;3;3;4;4;5;5;6;6;7;7;8;9;8;8;8;7;7;7;5;4;4;5;6;8;11;13;18;21;29;42;51;54;61;67;71;75;82;89;97;103;107;105;99;95;87;80;70;56;48;41;38;27;24;18;15;10;9;7;5;5;4;5;5;6;7;7;7;7;8;8;7;7;8;7;6;5;5;4;4;3;3;4;4;4;4;4;5;5;5;5;5;5;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;5;4;5;4;4;4;4;4;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;3;4;3;3;3;3;4;4;3;4;4;3;4;4;3;3;4;3;3;3;3;3;3;3;3;4;3;4;3;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;4;3;4;4;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;3;3
3;4;3;3;4;4;4;4;4;3;3;3;3;4;3;3;3;3;3;4;4;4;4;3;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;5;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;4;5;4;5;5;5;6;5;4;4;4;4;3;3;4;4;4;4;4;6;5;7;7;8;9;10;10;9;8;7;6;5;5;4;3;4;6;7;11;14;18;23;31;39;50;57;66;72;79;83;82;91;95;102;103;103;102;91;85;75;68;58;54;48;39;31;26;19;15;12;9;6;5;4;4;4;5;6;6;7;8;7;8;8;8;8;8;7;6;6;5;4;4;4;3;4;4;4;4;5;5;5;5;5;6;5;5;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;3;4;4;4;3;3;3;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;3;3;4;3;4;3;3;3;3;3;3;4;3;3;4;4;3;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3
3;4;4;3;3;4;3;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;3;3;4;4;4;4;4;5;4;5;5;5;5;5;4;4;3;4;4;4;4;4;4;6;6;7;8;7;7;8;10;9;7;7;5;5;4;4;4;4;5;9;10;15;19;24;31;41;48;60;66;73;79;85;87;96;100;108;108;105;101;94;91;82;72;61;53;49;41;31;25;20;16;11;8;6;5;4;4;4;5;5;6;6;8;8;8;9;9;7;8;6;5;6;5;4;4;3;3;4;4;4;5;5;4;5;5;5;5;5;4;5;4;4;4;4;4;3;3;3;3;4;4;3;4;4;4;4;4;4;4;5;4;4;3;4;3;3;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;4;4;3;4;4;3;3;3;4;3;3;4;4;3;3;4;4;4;3;4;4;4;3;3;3;3;3;4;3;4;4;3;3;3;3;3;3;4;3;3;4
3;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;3;3;4;4;4;4;3;3;4;4;4;4;4;3;3;3;3;3;4;3;4;4;4;4;4;3;4;4;4;3;4;3;3;3;4;3;3;4;4;4;4;4;5;4;5;5;5;4;4;4;4;3;4;4;4;4;4;4;4;5;6;6;6;7;6;8;8;9;7;7;6;5;4;3;4;4;5;8;9;13;16;22;29;38;43;52;64;71;77;81;86;92;100;101;106;109;101;97;90;81;70;63;49;46;38;30;26;19;16;11;9;6;4;4;4;4;5;5;5;6;7;7;8;8;8;8;6;7;6;6;5;4;4;3;3;3;3;4;4;4;5;5;6;5;5;4;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;3;3;4;4;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;3;4;4;3;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;3;4;3;3;4;4;3;4;4;4;3;3;3;3;3;3;3;3;4;4;4;3;4;3;3;4;3;3;4;4;3;4;3;3;3;3;4;3;3;3;4;3;4;3;4;3;4;4
4;4;4;4;4;3;4;4;4;3;4;3;3;3;3;3;3;4;4;4;3;4;4;4;4;4;4;4;4;4;3;3;3;4;3;3;3;3;4;4;4;4;4;5;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;5;5;5;6;5;5;5;4;4;4;3;3;3;4;4;3;4;4;4;5;6;6;6;8;8;8;7;6;6;5;5;4;4;4;6;7;8;10;13;15;21;26;35;44;51;55;64;75;76;81;87;88;93;96;98;94;90;84;77;64;56;46;42;34;27;23;19;16;11;8;6;5;5;4;4;5;5;6;7;7;8;8;8;8;7;7;6;6;5;5;4;4;4;3;4;3;4;4;4;5;5;5;5;5;4;5;4;4;4;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;5;5;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;4;3;3;4;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3
3;3;4;4;3;3;4;4;4;4;3;3;3;3;3;3;4;3;4;3;4;4;3;3;4;4;4;4;4;3;4;4;4;4;3;4;3;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;3;4;4;4;4;4;5;5;5;5;5;5;4;3;4;3;3;4;4;4;4;5;6;5;6;7;6;9;9;8;7;6;5;5;4;4;4;4;6;8;9;11;12;16;22;25;35;46;52;57;63;71;79;81;84;85;82;82;85;87;85;77;72;63;56;45;40;36;27;22;19;13;10;8;6;5;4;4;4;5;5;6;6;6;7;6;7;7;6;5;6;5;5;4;4;4;4;3;3;4;3;4;5;4;5;5;5;5;4;5;5;4;5;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;4;4;3;3;3;4;4;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;4;4;4;3;3;3;3;3;3;4;3;3;3;3;4;4;4;3;4;3;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3;4;3;3;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3
3;4;4;4;4;3;3;4;4;3;3;3;3;3;4;3;3;3;3;3;4;3;4;4;4;4;4;4;3;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;5;5;5;5;5;4;4;3;4;3;3;3;3;3;4;4;6;6;6;8;7;8;8;8;8;7;5;5;5;4;3;4;5;7;9;12;14;15;18;23;31;42;50;58;63;72;76;83;84;86;85;84;82;80;84;82;82;72;60;50;41;36;28;20;17;13;11;8;7;5;4;4;4;5;5;6;6;7;8;7;6;7;6;7;6;6;4;4;5;4;4;3;3;3;4;3;4;4;4;4;5;4;4;5;5;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3;3;3;4;3;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;3;4;3;3;3;3;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3
3;3;3;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;3;3;4;4;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;3;4;4;5;4;5;5;5;5;5;4;4;4;4;4;3;3;3;3;4;4;5;6;6;6;7;8;8;7;7;6;6;5;4;4;4;4;4;5;5;7;11;14;17;21;22;27;36;47;59;63;72;77;87;87;94;88;87;87;88;85;80;77;70;63;53;44;38;31;25;20;16;12;8;7;5;4;5;5;5;5;6;7;7;7;6;7;8;8;7;5;4;4;5;5;4;3;3;3;4;4;4;4;4;5;5;5;5;5;5;4;4;4;4;4;4;3;4;3;3;3;3;4;4;4;4;5;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;4;3;3;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;4;3;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;4;4;3;3;3;4;4;4;4;3;3;3;3;3;3;3;4;4;3;3;4;4;4;3;3
3;3;3;3;3;3;3;4;4;3;3;4;3;3;3;3;3;4;4;3;3;3;4;4;4;3;4;3;4;4;3;3;4;3;4;3;3;4;4;3;4;4;4;3;4;3;3;4;4;4;4;3;3;3;3;3;3;3;4;4;4;5;4;4;4;4;4;4;3;4;3;3;3;3;4;4;4;5;5;5;6;7;7;8;8;8;6;6;6;5;5;4;4;4;4;5;5;6;10;12;16;20;23;27;34;39;50;63;69;75;81;86;88;88;88;86;81;78;77;74;67;63;55;45;38;32;24;19;14;11;9;6;5;4;4;4;5;6;6;7;6;6;7;8;8;7;6;5;6;5;5;4;4;4;3;3;3;4;4;4;4;5;5;5;5;5;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;4;4;4;4;4;4;3;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;3
3;4;4;3;3;3;3;3;4;3;3;3;4;3;3;3;4;4;3;4;3;4;4;4;4;4;3;4;4;4;3;4;4;3;3;3;3;3;4;4;4;4;4;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3;4;3;4;4;4;4;5;4;5;5;4;4;4;3;3;3;3;3;4;5;5;5;6;6;6;7;7;7;7;6;6;5;4;4;4;4;4;5;6;8;11;13;17;23;26;31;35;41;48;57;61;70;78;79;77;81;77;78;77;72;67;64;59;59;50;44;37;31;21;16;13;10;8;6;5;4;5;4;6;6;6;7;7;7;7;7;7;6;5;6;6;5;4;4;3;4;3;3;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;3;3;3;4;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;3;3;3;3;3;4;3;3;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;3;3;4;4;4;3;4;3;3;3;3;3;3;3;4;3;3;3;4;4;4;3;4;3;4;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;4;3
3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;4;4;3;4;3;3;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;4;4;4;6;5;6;7;9;8;8;7;7;7;7;7;5;4;4;4;4;5;6;8;12;15;17;18;24;31;38;47;52;57;63;70;73;76;78;76;73;74;76;71;64;60;56;52;50;43;35;26;21;15;12;10;7;5;5;4;4;4;5;5;5;5;6;6;6;6;6;7;6;6;5;5;4;4;4;3;3;3;4;4;4;4;4;4;5;5;5;5;5;4;4;4;3;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;4;4;3;3;3;4;3;4;3;3;4;3;3;3;4;3;3;3;4;4;4;4;4;4;3;4;4;4;3;4;3;4;3;3;3;4;3;3;4;4;3;4;4;4;4;4;4;4;3;3;3;3;3;4;3;3;4;4;4;4;5;5;5;4;4;4;4;4;4;4;3;3;3;3;4;4;4;4;5;5;6;7;7;7;8;6;7;5;6;5;5;4;5;4;5;7;8;11;15;17;19;23;29;36;45;53;58;66;75;77;80;79;80;80;71;69;67;64;59;54;49;44;37;34;26;18;13;10;7;7;6;5;5;5;4;4;5;5;6;6;7;6;6;6;6;6;5;5;4;4;4;4;3;3;3;4;4;4;4;4;5;4;4;5;5;5;4;4;4;4;4;3;3;3;3;3;3;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;3;4;3;3;4;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;3;3;4;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;4;3;3;3;3
3;3;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;4;4;3;3;4;3;4;3;4;4;4;4;4;3;4;4;3;4;4;4;4;3;4;4;4;3;3;3;3;3;3;3;4;4;4;4;5;5;5;5;5;4;4;4;4;4;3;3;4;3;3;4;4;5;5;5;6;7;7;8;7;6;7;7;6;5;5;5;5;4;4;5;6;8;10;13;19;21;28;27;32;39;47;53;59;67;69;69;74;72;72;67;68;65;59;56;52;49;50;42;39;29;22;15;12;11;9;6;4;4;4;4;5;5;5;6;6;6;6;6;6;6;6;6;5;4;4;3;4;4;4;3;3;3;3;4;4;4;4;5;5;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;4;4;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;4;4;4;3;4;3;3;3;3;3;3;3;4;4;4;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
